Creator,Suggested Product 1,Product ID 1,Total GMV 1,Suggested Product 2,Product ID 2,Total GMV 2,Suggested Product 3,Product ID 3,Total GMV 3,Suggested Product 4,Product ID 4,Total GMV 4,Suggested Product 5,Product ID 5,Total GMV 5
_alanacalvs,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,142331.58,OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,"$73,952.46",OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84,INLYRIC Women's Inbarely Triangle Bralette Plunge Unlined Seamless Bra No Underwire Sexy Comfortable Everyday Seamless Fit Bra Summer Bra,1731711189670924528,53469.04,"Colorfulkoala Women's No Front Seam Yoga Capri 21"" Dreamlux High-Waisted Tummy Control Workout Leggings with Hidden Pocket Petite Length,travel essentials,camping essentials",1731026394568233266,48685.55
_karina.michelle,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,147187.62,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,"$86,613.40",INIA CURVIFY EMS Booty Lift & Sculpting Shorts: Multi-Mode Microcurrent for Glute Sculpting & Pelvic Floor Support (Visible Results in 2-4 Wks),1729479457563251986,75436.56,"Bella Vita Luxury's Honey Oud | Eau de Parfum 100ml (3.4 fl oz) | Patchouli, Vanilla, Bergamot | Floral & Spicy | Made with Clean & Vegan Essentials Oils | Cruelty Free Fragrance Perfume",1729413742968869814,64507.09,tarte timeless hydrating foundation & serum foundation brush - full coverage serum foundation + FREE brush,1732289079425471420,42817.65
ababyandabulldog,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
abbey.kline,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,147187.62,Bratz x Glamlite Lip Kits,1732039774371222265,"$96,481.23","BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4,INIA CURVIFY EMS Booty Lift & Sculpting Shorts: Multi-Mode Microcurrent for Glute Sculpting & Pelvic Floor Support (Visible Results in 2-4 Wks),1729479457563251986,75436.56,"Bella Vita Luxury's Honey Oud | Eau de Parfum 100ml (3.4 fl oz) | Patchouli, Vanilla, Bergamot | Floral & Spicy | Made with Clean & Vegan Essentials Oils | Cruelty Free Fragrance Perfume",1729413742968869814,64507.09
alexagiacinto,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
alexandraarosee,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
alexandracaste,Xtra Muse Vlogging Camera with 1'' CMOS 4K/120fps Videos 3-Axis Gimbal Stabilizer Fast Focusing Face/Object Tracking Portable Handycam Camcorder,1731831763391320673,27482.28,Canon PowerShot G7 X Mark III 3637C001 Black (US Plug) by StockX,1732091895743746202,"$20,879.77","JLab JBuds Lux ANC Wireless Bluetooth Noise Cancelling Headphones with Mics, Adjustable Over-Ear Design, Custom EQ, Be Aware Safety Mode, Foldable, Wired Charging Cable, Compatible with iPhone/Android Devices (Tools and Gadgets, Mens Gifts)",1729430076387136161,15272.39,Unshelled Sunflower Spicy Red Seeds 12oz,1732220469286507347,14746.72,"The Loaded Tea Shop - 40 Flavors, 1 Packet Makes 32 oz, Zero Sugar, Zero Carbs, Zero Calories, Zero Artificial Colors & Flavors, B-Complex, Vitamins D3 & K2, Aloe, 200mg Natural Caffeine, Build Your Own Bundle, Functional Energy Tea Packs",1729556031006938037,14502.55
aliciamariecacho,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
alisammarie,"Medium Firm Hybrid Memory Foam Mattress - 8/10/12/14 in Twin, Full, Queen, King Sizes, Lumbar Support, Ergonomic Design, for Home Rooms, Hotels, Boxed Furniture Gift, Memory Foam Mattresses, Queen Size Mattress,dorm essentials,home decor",1730092261582738160,74456.07,"【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts 3"" Set",1730762320809595172,"$57,843.35","Colorfulkoala Women's No Front Seam Yoga Capri 21"" Dreamlux High-Waisted Tummy Control Workout Leggings with Hidden Pocket Petite Length,travel essentials,camping essentials",1731026394568233266,48685.55,"MFVIM Women’s Breathable Body-Shaping Yoga Outfit, High-Waisted Quick-Dry Fitness Wear, Versatile Three-Quarter Shorts Sports Set,summerwins,travel essentials,camping essentials",1732388023895625751,40407.27,【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts Set 5''-Longer Length,1730762001521283364,35900.34
allthings_andrea,"【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts 3"" Set",1730762320809595172,57843.35,"Colorfulkoala Women's No Front Seam Yoga Capri 21"" Dreamlux High-Waisted Tummy Control Workout Leggings with Hidden Pocket Petite Length,travel essentials,camping essentials",1731026394568233266,"$48,685.55","MFVIM Women’s Breathable Body-Shaping Yoga Outfit, High-Waisted Quick-Dry Fitness Wear, Versatile Three-Quarter Shorts Sports Set,summerwins,travel essentials,camping essentials",1732388023895625751,40407.27,【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts Set 5''-Longer Length,1730762001521283364,35900.34,Eomenie Tankini Swimsuit for Women Tummy Control Two Piece Bathing Suit High Waisted Tank Top with Swim Skirt Swimdress #Deals For You Days,1732088850959995217,29084.69
alwayzlele2019,"Bears with Benefits Biotin Gummies for Hair Growth, Skin & Nails –  5000 mcg Biotin + Vitamins C & E + Zinc - 30 Gummies - Vegan Wild Berry Flavor - 1 Month Supply",1730755223971074070,38106.37,"Liposomal Glutathione Capsules – Skin Glow, Immune & Detox Support (60 Count) - Rosabella",1732307596354622214,"$15,896.34","Nello Superbalance Hormonal Support Drink Mix, 20 Travel Packets, SRI-81 Shatavari, Myo-Inositol, Rhodiola Rosea, Vitamin C, Magnesium, Theobromine, Vitamin B6/C",1729499864890250680,13560.14,Wet & Wild Bundle - URO Women's Probiotic Capsules (30 Servings) and URO Moisture & Mood Capsules (30 Servings) with Ashwagandha and Gingko Biloba,1731431398236263126,9616.33,LEEFAR Her Juicy Feminine Probiotics Gummies- All in One Solution with Slippery Elm and Prebiotics&Lactobacillus Probiotic Blend for Women’s pH Balance and Dryness - Hawaiian Pineapple Gummies 60 Count probiotics women,1729890372836496007,6980.15
alykate97,"Medium Firm Hybrid Memory Foam Mattress - 8/10/12/14 in Twin, Full, Queen, King Sizes, Lumbar Support, Ergonomic Design, for Home Rooms, Hotels, Boxed Furniture Gift, Memory Foam Mattresses, Queen Size Mattress,dorm essentials,home decor",1730092261582738160,74456.07,"Dowinx Cross egged Office Chair with Pivoting Armrests,Criss Cross Chair with Pocket Spring Seat & Back,Reclining Computer Gaming Chair with Footrest and Metal Base",1731998808395649437,"$17,771.67",PASCAL Timeless Classic Diamond Watch for Women & Men 31mm & 36mm with White Lab-Grown Diamonds Swiss Ronda 763 Quartz Movement Stainless Steel Bracelet Everyday Luxury Gift,1732063642461639260,13315.26,Astra - Modern Flat-Lens Cat-Eye Sunglasses Eyewear Shades,1732201295444087593,10061.69,"Dowinx Big and Tall office chair, with pocket spring pad and waist support, high back computer game chair, adjustable armrests, executive office chair, foot rest",1729960194504823038,10019.25
amanda_hadzimichalis,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,"【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts 3"" Set",1730762320809595172,57843.35
amanda_pac,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
amandaaaapac,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,Bratz x Glamlite Lip Kits,1732039774371222265,"$96,481.23",tarte colored clay CC undereye corrector,1729734769623929788,87736.12,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4,"tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,86458
amandaathome1,Sand Cloud | Towel Bag 2 in 1,1732221346435469494,19017.83,Evergreen Set of 3 Lighted Halloween WitchStakes,1731081757354464199,"$12,862.95","NEEDOH SQUEEZZA – Doh-Filled Pizza Squishy Toy, Squeezable, Slow-Rise Fill, Fun Sensory Stress Relief for Kids & Adults",1732112605762326884,10263.22,"【New】LED Illuminated Makeup Mirror with Built-in lights, Small Smart Touch-Controlled Makeup Mirror with Adjustable lighting.",1732471535237501929,7738.19,"Erasable Reusable Watercolor Pen Doodle Set for Toddlers, Toddler Coloring Set 1 2 3 4 Years Old - Unicorn Reusable Drawing Book, 12 Watercolor Markers, 14 Pages of Art, Creative Play & Fun for Kids - Car Activity Travel Coloring Kit for Kids tiktokshopsp",1729476492327489974,6141.75
amandaburbank131,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,"$147,187.62",Bratz x Glamlite Lip Kits,1732039774371222265,96481.23,tarte colored clay CC undereye corrector,1729734769623929788,87736.12,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4
amy.e.schmidt,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,"$172,612.52",DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,142331.58,Bratz x Glamlite Lip Kits,1732039774371222265,96481.23,tarte colored clay CC undereye corrector,1729734769623929788,87736.12
anastasiya_ray,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
andrea_costanzo,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
andthatsthelipton,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,73952.46,"PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84
angela.456789,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,"$147,187.62",Bratz x Glamlite Lip Kits,1732039774371222265,96481.23,"【 2026 newly upgraded】Trucozie T350 Cordless Vacuum Cleaner, 8-in-1 Lightweight Upright Vacuum Cleaner, 45-Minute Runtime, Powerful 33 kPa Suction, Suitable for Home , Hardwood Floors, Carpets,  Pet Hair",1729406319708377732,91122.67,tarte colored clay CC undereye corrector,1729734769623929788,87736.12
angelacallisto123,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$142,331.58","PUFF Sticky Bra – VIRAL No.1 Push-up Sticky Bra, Waterproof & Sweat-proof Invisible Bra, Reusable Silicone Adhesive Bra for Women, Includes Storage Board & Replaceable Pads",1731492372893241632,72261.57,OEAK Women Jelly Bras Wirefree Full Coverage No Underwire Everyday Bras Comfortable Wireless Padded Tshirt Bra,1731406217255686451,59406.84,INLYRIC Women's Inbarely Triangle Bralette Plunge Unlined Seamless Bra No Underwire Sexy Comfortable Everyday Seamless Fit Bra Summer Bra,1731711189670924528,53469.04
anggwells,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,"$147,187.62",Bratz x Glamlite Lip Kits,1732039774371222265,96481.23,tarte colored clay CC undereye corrector,1729734769623929788,87736.12,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4
annaslivka2,"Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,116346.7,American Leather Co. Cleveland Leather Backpack,1731010819153499079,"$22,977.06","Tasiso Women's Floating Cubic Zirconia Pendant Necklace on Invisible Transparent Cord, Minimalist Choker Adjustable Length, Everyday Layering Jewelry, For Woman,Gift,summeroutfits,vacationoutfits,beachoutfits,Thick Clear Invisible Fishing Line",1731992960085430403,18113.89,PASCAL Timeless Classic Diamond Watch for Women & Men 31mm & 36mm with White Lab-Grown Diamonds Swiss Ronda 763 Quartz Movement Stainless Steel Bracelet Everyday Luxury Gift,1732063642461639260,13315.26,CEFIRO Uluh Bag with Guard - Stylish Handbag with Gold Hardware and Adjustable Strap for Everyday Use,1732354352924102675,12816.13
aricandchristy,"Medium Firm Hybrid Memory Foam Mattress - 8/10/12/14 in Twin, Full, Queen, King Sizes, Lumbar Support, Ergonomic Design, for Home Rooms, Hotels, Boxed Furniture Gift, Memory Foam Mattresses, Queen Size Mattress,dorm essentials,home decor",1730092261582738160,74456.07,VASAIKO 6-in-1 Portable  Detector with Natural Gas & Temperature Humidity Sensors Plug-and-Play Design High-Definition Display Accurate Alerts Ideal for Kitchen Garage RVs Apartments,1732022410216050952,"$50,568.23","Dowinx Cross egged Office Chair with Pivoting Armrests,Criss Cross Chair with Pocket Spring Seat & Back,Reclining Computer Gaming Chair with Footrest and Metal Base",1731998808395649437,17771.67,"3Pcs 99.99% Pure Copper Bird Bath Cleaner Purification Disks (0.6mm), Physical Water Cleaning for Outdoor Birdbaths, Garden Fountains, All-Season Universal Fit",1729496434684892939,10654.27,"Dowinx Big and Tall office chair, with pocket spring pad and waist support, high back computer game chair, adjustable armrests, executive office chair, foot rest",1729960194504823038,10019.25
arsy_vartanian,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,"$147,187.62",Bratz x Glamlite Lip Kits,1732039774371222265,96481.23,tarte colored clay CC undereye corrector,1729734769623929788,87736.12,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4
ashleyinfl,"Comfrt | The Dreamer Blanket | Oversized, Cozy, Soft Warm Throw",1729931833196778371,41877.81,"【Summer Turn Up】WeCharmer Extra Thick Mattress 1000&500 GSM Topper, Down Alternative Overfill Plush Mattress Pad, Cooling Pillow Top with 8-21Inch Deep Pocket,summerwins,back to school,back to school shopping,home decor",1729457680158658805,"$14,735.28","Bedsure 100% Cooling bamboo Sheet Set, Moody Color Rayon Derived from Bamboo, PureWoven, Breathable & Soft, Deep Pocket Up to 16 Inches, Hotel Luxury Silky Bedding for Hot Sleepers, Wrinkle, Fade Resistant",1731367134008480341,13996.96,"【Summer Sale Deals】Bedsure Summer Cooling Comforter for Hot Sleepers ,Ice Cream Blanket,Breathable Oversized  Design, Lightweight, RayonDerived from Bamboo, Comfy Bedding,  Gifts,  Teenage Bedroom Accessories, Cooling Blanket",1729449121848987894,11772.38,"NEEDOH SQUEEZZA – Doh-Filled Pizza Squishy Toy, Squeezable, Slow-Rise Fill, Fun Sensory Stress Relief for Kids & Adults",1732112605762326884,10263.22
ashleyorganic,"Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,116346.7,"【 2026 newly upgraded】Trucozie T350 Cordless Vacuum Cleaner, 8-in-1 Lightweight Upright Vacuum Cleaner, 45-Minute Runtime, Powerful 33 kPa Suction, Suitable for Home , Hardwood Floors, Carpets,  Pet Hair",1729406319708377732,"$91,122.67",Shark PowerPro Flex Reveal Plus Cordless Vacuum - IZ382H,1732268320365777584,29432.76,"【2026 New Arrivals】Trucozie T550 Cordless Vacuum Cleaner, 40kPa Powerful Suction Smart Stick Vacuum with 50 Mins Runtime, 8-in-1 Lightweight Handheld/Upright Vacuum for Hardwood Floor, Carpet, Pet Hair & Car",1731578192195392132,22912.06,Ninja Creami Scoop & Swirl Soft Serve Ice Cream Machine - NC701,1731966267458490453,15989.81
ashleyorganicedits,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,172612.52,Bratz x Glamlite Lip Kits,1732039774371222265,"$96,481.23",tarte colored clay CC undereye corrector,1729734769623929788,87736.12,"BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,86613.4,"tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,86458
avas.fav.finds,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,206427.86,tarte summer skin essentials - CC color-correcting tinted serum + creaseless setting powder,1732422500087993276,"$172,612.52","[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,147187.62,DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,142331.58,Bratz x Glamlite Lip Kits,1732039774371222265,96481.23
ayeitsanju,"Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,116346.7,American Leather Co. Cleveland Leather Backpack,1731010819153499079,"$22,977.06","Tasiso Women's Floating Cubic Zirconia Pendant Necklace on Invisible Transparent Cord, Minimalist Choker Adjustable Length, Everyday Layering Jewelry, For Woman,Gift,summeroutfits,vacationoutfits,beachoutfits,Thick Clear Invisible Fishing Line",1731992960085430403,18113.89,PASCAL Timeless Classic Diamond Watch for Women & Men 31mm & 36mm with White Lab-Grown Diamonds Swiss Ronda 763 Quartz Movement Stainless Steel Bracelet Everyday Luxury Gift,1732063642461639260,13315.26,CEFIRO Uluh Bag with Guard - Stylish Handbag with Gold Hardware and Adjustable Strap for Everyday Use,1732354352924102675,12816.13
az.babe,"Tasiso Women's Floating Cubic Zirconia Pendant Necklace on Invisible Transparent Cord, Minimalist Choker Adjustable Length, Everyday Layering Jewelry, For Woman,Gift,summeroutfits,vacationoutfits,beachoutfits,Thick Clear Invisible Fishing Line",1731992960085430403,18113.89,PASCAL Timeless Classic Diamond Watch for Women & Men 31mm & 36mm with White Lab-Grown Diamonds Swiss Ronda 763 Quartz Movement Stainless Steel Bracelet Everyday Luxury Gift,1732063642461639260,"$13,315.26",Astra - Modern Flat-Lens Cat-Eye Sunglasses Eyewear Shades,1732201295444087593,10061.69,GOO GOO Hair Extensions Clip in Human Hair Natural Straight Remy Hair Easy To Style Soft Clip ins for Women summer hairstyles #TikTokShopSummerSale,1729388698832703923,9932.6,JASGOOD Women Wide Chunky Belt for Dresses Fashion Thick Suede Belt with Gold Buckle,1732071333641097693,8579.39
