Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
_alanacalvs,Womenswear & Underwear,"$90,121.84",Sports & Outdoor,"$75,624.49","【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts 3"" Set",1730762320809595172,47302.3,Magic ONESO Mid-low Rise Baggy Jeans Stretchy Wide Leg for Women Distressed Pants Womenswear Bottom 8001 Lady Basic Minimalist Comfortable Denim Tummy Control Curve Hugging Plus Size Regular Size BBL Spring Fashion Daily Outfits,1729445477031121919,"$39,213.84",【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts Set 5''-Longer Length,1730762001521283364,5940.78,【Creator’s Pick】Halara Flex High Waisted Tummy Control Curved Hem Skinny Denim Casual Shorts with Pockets,1732413691125404510,4336.85,Comfrt | Cloud Zip Hoodie | Soft Mega Oversized Zip Up Hoodie For Men & Women,1729417808759264131,4232.92
_karina.michelle,Beauty & Personal Care,"$65,806.58",Kitchenware,"$2,971.83",Too Faced Sexy Eyes Rain or Shine 2.0 Set,1730983990628618524,9720.9,Never Thirsty Shampoo & Conditioner: Moisturize + Strengthen in One Set,1732436624532803875,"$6,187.16",Summer Essentials Terry Pouch,1732466712817668854,3785.48,"3-in-Wonder Styling Cream & Wand Duo: The Set That Styles, Protects & Smooths Frizz - Any Look, Anywhere, Anytime",1732436631579562275,3124.73,tarte x FINNSUL flutter & focus set + CC undereye - FREE tartelette tubing black mascara & FINNSUL electrolyte supplement,1732304110560121788,3044.02
ababyandabulldog,Sports & Outdoor,"$80,033.72",Womenswear & Underwear,"$64,146.76","Tanming Women's Baggy Wide-Leg Pants - Casual, Elastic-Waisted, Bohemian Minimalist Basic Women's Clothes Bottom with Pockets,summerwins,summeroutfits,vacationoutfits,beachoutfits,back to school shopping",1729491434710208659,35595.17,PAVOI 14K Gold Plated Adjustable Matching Bracelets for Women – Heart Charm and BFF Friendship Styles,1730595722208973320,"$12,180.44",【Creator’s Pick】Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Capri Leggings,1731269947944768350,11444.04,【Creator’s Pick】Halara 2-Piece Super High Waisted Back Pocket & Side Hidden Pocket 2-in-1 Yoga Shorts Set 5''-Longer Length,1730762001521283364,8060.06,Halara UltraSculpt™ High Waisted Butt Lifting Tummy Control Pocket Shaping Workout Leggings,1730069349916840228,6143.84
abbey.kline,Beauty & Personal Care,"$141,828.50",Kitchenware,"$9,191.25",tarte glow wardrobe eye & cheek palette - eyeshadow and highlighter makeup,1729570012796261308,21805.83,On 'Til Dawn Bronze Veil Waterproof Setting Spray,1732455657267630903,"$19,385.43","tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,13959.08,HUELIGHTER Multi-Dimensional Highlighter,1732307682052772635,10317.53,tarte maracuja juicy multi-stick + brush - double-ended cream blush & bronzer stick,1732418830638027708,9732.75
alexagiacinto,Womenswear & Underwear,$30.80,,,"6-Piece Women's Summer Crop Top & Shorts Set, Seamless Shaping Sportswear For Gym, Strong Support, High Elasticity, Sexy Slim-Fit Style, Bodycon Workout Set, Gym Workout Sets",1732364788095685084,30.8,,,,,,,,,,,,
alexandraarosee,Womenswear & Underwear,"$7,714.32",Baby & Maternity,"$1,080.39",Modal Cotton Foldover Wide-Leg Pants,1732401825526682144,5689,Danysu V Neck Cotton Tank Tops with Built-in Shelf Bra Sleeveless Racerback Fitted Basic Cami Shirts campingessentials,1731397819019989366,"$1,167.79",Vitality Cloud II™ Maternity Pant,1732211039095197736,581.36,MOMANDA Cropped Maternity Tops Summer Short Sleeve Modal Cotton Loose Maternity Tshirts Ultra Soft,1732401819480592928,499.03,"SKY & SOL Face & Body Mineral Sunscreen– Non-Nano Zinc Oxide, Sensitive Skin Safe 3oz",1729478272808882302,377.18
alexandracaste,Phones & Electronics,$25.99,Food & Beverages,$25.80,Missair Love&Luck Band 316L Stainless Steel Compatible with Apple Watch Series 1-11 SE Ultra (38-49mm) – Fashionable Luxury Watchband for iWatch Wearable Accessories,1729533863313379445,25.99,Don Beto's Beef Jerky - Fuego,1729719309656297668,$13.10,NEW LOOK - RED POWDER HOT Beef Jerky - Carne Seca,1729411601718546929,12.7,"LANBENA Blackhead Remover Peel Off Mask V2.0 with 60 Sheets Paper Strip for Face and Nose Deep Cleansing Nose Strips, Skincare Comfort",1729397127030084309,3.69,,,
aliciamariecacho,Womenswear & Underwear,$134.59,,,"Women’s Seamless Shaping Bodysuit – Long Sleeve V-Neck Tummy Control Thong Shapewear, Sculpting Body Suit, Arm Shaper, Lightweight Compression Top, Fashion Nova Style, Body Leggings Look, Spring Wear",1731784970783789181,94.86,"Women's Solid Square Neck Long Sleeve Shapewear Bodysuit, Casual Comfy Tummy Control Butt Lift Shaper, Ladies Shapewear for All Seasons Faja Body Shaper",1729614179939750063,$39.73,,,,,,,,,
alisammarie,Sports & Outdoor,"$1,481.22",Furniture,$893.32,Halara Adjustable Straps Ruched Wide Leg Heathered Casual Jumpsuit with Pockets-Easy Peezy,1732255696408843102,1050.61,"【2026 New Arrivals】Trucozie T550 Cordless Vacuum Cleaner, 40kPa Powerful Suction Smart Stick Vacuum with 50 Mins Runtime, 8-in-1 Lightweight Handheld/Upright Vacuum for Hardwood Floor, Carpet, Pet Hair & Car",1731578192195392132,$593.34,The Mini Discovery Set,1730273546600747017,583.26,Halara U Neck Pocket Harem Casual Jumpsuit-Easy Peezy Edition,1730196177300328740,351.72,[Summervibes] Tribesigns 63-Inch Long French Country Style Wooden Sofa Table for Living Room & Entryway Natural Finish Modern Farmhouse Decor with Sturdy MDF Construction & Foot Pads for Stability,1731489542250795771,328.34
allthings_andrea,Sports & Outdoor,$76.40,,,"Foldable Travel Yoga Mat with Storage Bag, 1 Count Portable Exercise Mat, Fitness Equipment for Home Gym Workout Mat Pilates Home",1729408794300748065,41.22,"NBR Yoga Mat - 8mm Thick, Non-Slip, Eco-Friendly, Odorless, Ideal for Yoga, Pilates, Home Fitness",1732458123710468448,$35.18,,,,,,,,,
alwayzlele2019,Health,$29.91,,,"Zero Sugar Best Seller Trio - World's First 3-in-1 Pre, Post, Probiotic, Apple Cider Vinegar with Vitamin B12 and Probiotics To Address Bloating, Ashwagandha & L-Theanine, Vitamin D gummies. Gluten-Free, Vegan, Non-GMO & Gelatin-Free",1731194857673101831,29.91,,,,,,,,,,,,
alykate97,Fashion Accessories,"$21,858.68",Furniture,"$5,467.93","Tasiso Women's Floating Cubic Zirconia Pendant Necklace on Invisible Transparent Cord, Minimalist Choker Adjustable Length, Everyday Layering Jewelry, For Woman,Gift,summeroutfits,vacationoutfits,beachoutfits,Thick Clear Invisible Fishing Line",1731992960085430403,18113.89,"【2Packages Shipping】Queen/Full Size Murphy Bed with 2 LED Lights, Farmhouse Wood Hidden Foldable Wall Bed Frame w/Gas Struts, Storage Bed Cabinet for Bedroom, Office, Space-Saving, No Box Spring Needed, Rustic White/Brown",1731495075783873003,"$5,075.93",AUSELILY Babydoll Dress for Women Short Sleeve Button Down Textured Non-clingy Loose Fit Flowy Mini Dress with Pockets 2026 New Summer Dress,1732071775099523793,2089.36,"8 Sizes Invisible Ring Adjuster, Soft Silicone Ring Sizer for Loose Rings, Comfortable Ring Spacer Fits Most Women's & Men's Rings",1730483699312398396,971.2,Madrid Necklace - White,1732329966061851096,894.76
amanda_hadzimichalis,Womenswear & Underwear,"$20,473.47",Sports & Outdoor,"$1,546.80","TANKANEO Women's Plus-Size 2-Piece Polyester Shorts Set, Lightweight Short-Sleeve Color Block Shirt & Adjustable Skort, Comfortable Fit Casual Matching Set",1732269584850457312,4964.53,FeelinGirl Wireless Bra Women's Seamless Full Coverage Bra Cozy Wide Shoulder Strap Wireless T-Shirt Bra Comfortable Fit Everyday #SummerVibes,1730503134732653217,"$3,465.06","Vertvie｜GRACE Classic T-Shirt Bra, Jelly Bras, Wireless Full Coverage for All Day Comfort",1731578445279630251,2187.95,Eytino Womens Plus Size Wide Leg Pants Elastic Waist Drawstring Casual Palazzo Pants Cotton Lounge Trouser with Pockets(1X-5X),1732348493015519327,1799.55,Soft Intention Women's Classic Jelly Bra Seamless Wireless Bra Full Coverage Push Up No Underwire Tshirt Comfortable Everyday Plus Size Friendly Jelly,1729472053932167298,1091.79
amanda_pac,Womenswear & Underwear,"$9,373.15",Health,"$8,747.90","Cider Elegant Vacation Halter Neckline Dress for Wedding Guest, Sexy Floral Maxi Dresses, Ladies Jacquard Sundress, Summer Party Gowns, Lady Sun Dress SummerFinds",1731969456805744727,3758.37,Sand Cloud | Towel Bag 2 in 1,1732221346435469494,"$3,681.05","KIMMOO 4-in-1 Portable Handheld Turbo Fan with 199 Speed Settings, 21,000 RPM Powerful Airflow, 12H Runtime, Digital Display, 120° Foldable Personal Mini Desk Fan for Travel, Home, and Office",1732215991575417153,3414.7,"arrae Tone Variety Creatine Gummies | Assorted Sour Flavors (Watermelon, Green Apple, Mixed Berry)| Gut-Friendly Formula for Energy, Cognitive Health, Post-Workout Recovery",1732470880469881469,3330.68,"Arrae MB-1 | Natural Energy, Cholesterol, & Overall Health Support 20-Day Supply| Organic Nutrition Dietary Supplement Healthcare Vitamins Probiotic Blend Edible Fitness",1729560041868333693,2532.73
amandaaaapac,Beauty & Personal Care,"$8,502.46",Health,$519.72,[medicube] Body Gommage Exfoliating Pad 8ea for bumpy skin flaky skin body scrub,1731233913351344363,3942.42,Self-Tanning - Milky Essence,1732314195951063680,"$3,219.33",Arrae Bloat Gummies | Fast-Acting Bloating Relief Peach Lemon Gummies | Clinically Proven| 28 ct| Natural Healthcare Dietary Supplement Edible Fiber Bathroom Fitness Fitness,1732388889503634045,519.72,"[NEW] [medicube] PDRN Pink Collagen Volume Multi Balm | All In One Volufiline, PDRN, NAD Stick for Youthful-Looking, Helping Look of Fine Lines, Firming Care, Anti-Aging Care | For Under-Eyes, Neck, Forehead, Smile Lines, Lip Care | Korean Skincare",1729508370969629931,478.9,DR.DENT The Purple Duo - Purple Mouthwash [20 Uses] + Purple Teeth Whitening Strips - [7 Whitening Sessions],1732418783948083710,221.31
amandaathome1,Home Supplies,$848.48,Toys & Hobbies,$405.61,"Automatic Folding Umbrella, 1 Count/60pcs Portable Rain Umbrella with Loop Buckle, Windproof & Waterproof Umbrella for Men & Women",1729532560217314285,848.48,"DIY 3D Wooden Magic Ring House Miniature Kit - Lighted Led Dollhouse Book Nook, Handmade Crafts Unisex Making Set, Handmade Gifts Collectibles Wood Look Bookshelf House Decoration for Holidays & Birthdays",1732381209627759505,$405.61,"LEVOIT 2026 New Windi Tower Fan, Portable, Up to 20H Runtime, 5 Speeds + Turbo, 0–90° Oscillation, 20dB Quiet DC Motor, 23 ft/s Airflow, Night Light, Foldable Charging Base, Timer 2/4/8/12H, Cooling Fan, Cordless Fan, SummerSale",1729502840618128398,99.78,"Peter Thomas Roth Instant FIRMx Collagen Infusion Tightening Eye Patches (8 Pairs), Color Changing Collagen Mask, Hydrating Gel Patches with Niacinamide & Hyaluronic Acid, Brightening, Serum",1731292720472167056,72,Rechargeable Mosquito Repeller Refills,1732357667740684806,54.6
amandaburbank131,Sports & Outdoor,"$2,295.98",Beauty & Personal Care,$971.07,"ADDWIN 2026 New Fascia Ring R10 Mini Muscle Recovery Fascia Device upgraded adjustable strap fits Up to 55in waist, Cordless Rechargeable, Designed for Waist & Back Muscle Recovery portable massager parents gift summervibes",1731284232420626805,2246,"Tideway Prowaver 6-in-1 Ionic Hot Air Styler, Hair Dryer Brush with Auto Wrap Curlers for Smooth Blowout & Curly Hair Styles, Dual Voltage Travel Set, Gifts for Women",1731711806746563453,$503.51,"[EPAIS Official Shop] Essential Eyelash Growth Serum, Jumbo Size 0.5fl.oz - Safe & Gentle Lashes Care, Fuller, Thicker in 2 Weeks, Non-Prostaglandin",1729583305380172048,207.86,"Rechargeable electric facial massager for reducing puffiness and promoting blood circulation, a wireless facial care tool with a compact design ideal for travel and daily home use, comes with rechargeable battery and charging cable., Facial Care Tools, Co",1729478261824984423,110.79,"LOVEVOOK Colorblock Carry-On Travel Backpack with 3 Packing Cubes and Laptop Compartment - Personal Item,TSA-Friendly, Travel Essentials, Airline Approved Travel Bag for Hiking, Weekend, TikTokShopBackToSchool",1729417326447727282,61.74
amy.e.schmidt,Womenswear & Underwear,"$5,477.40",Beauty & Personal Care,$386.39,"Songling Women Mid Rise Barrel Work Trousers Elastic Back Waist Tapered Baggy Lounge Pants With Side Pockets True To Size Solid Daily Travel Bottoms, back to school shopping",1732216018534372167,2604.3,Flamingals Wash Pleated Roll Hem High Rise Straight Leg Jeans Womenswear,1732439443459641429,$548.57,Bsubseach Kaftan Dresses for Women Plus Size Beach Swimsuit Cover Up V Neck Caftan Dress Loungewear Maxi,1729609383984009701,526.21,Gap Women's Heavyweight Baggy Sweatpant Jeans,1731190897624322678,487.31,PASCAL Timeless Classic Diamond Watch for Women & Men 31mm & 36mm with White Lab-Grown Diamonds Swiss Ronda 763 Quartz Movement Stainless Steel Bracelet Everyday Luxury Gift,1732063642461639260,275
anastasiya_ray,Shoes,"$8,354.38",Womenswear & Underwear,"$8,326.50",Project Cloud Women's | Eco-Leather Women Flip Flops | Memory Foam | Lightweight | Non-Slip - Foundations,1731581867039560248,6611.34,Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Leggings,1729406821413261604,"$2,928.58","Hitienx Smart Ring 3, Fitness Tracker with 24/7 Sleep Tracking, Heart Rate, Temperature Monitoring, Stress & Cycle Insights, Family Care Mode, No Subscription for Men & Women, Android & iOS Compatible, Wearable, Waterproof #SummerFinds, Wearable Devices,",1731319831943090834,2520.24,"Songling Women's High-Waist Wide-Leg Cropped Trouser - Bohemian Casual Women's Fashion Bottoms with Lace Hem, Drawstring, Pockets for Everyday Summery Wear, Basic, Women's Clothes,back to school shopping",1732360204849746759,2431.32,TRTL TRAVEL PILLOW,1729472069440934578,2134.64
andrea_costanzo,Womenswear & Underwear,"$4,671.98",Sports & Outdoor,"$1,609.16",Imily Bela Women's Summer Mini Dress Casual Workout Tennis Dress with Shorts Sleeveless Althletic Dresses,1729428284144587566,3334.69,CHICME Built-in Bra Tank Top Ribbed Racerback Tops Women Going Out Tops Everyday Basic Tanks Padded Tops,1729484235456352758,$926.18,"Women's Plants Print V Neck Swimdress & Tankini Set, Casual Sleeveless Swim Dress & Swim Top Two-piece Swimsuit for Beach Holiday Vacation, Ladies Swimwear, Beachwear Swimsuits",1730840513403195504,765.53,FLAXMAKER Women's V Neck Side Drawstring Brown Mesh Sheer Printed One Piece Swimsuit Beachwear Swimdress Bathing Suit Swimwear Sleeveless Bathing Suit Stylish Beachwear #Summervibes #SwimWeek,1731639794304062332,517.4,Bsubseach Crochet Cover Ups for Swimwear Women Beach Blouse Sheer Swim Coverups Mesh Knitted Dress,1729469192764887450,187.86
andthatsthelipton,Womenswear & Underwear,"$46,429.88",Fashion Accessories,"$3,274.95",Women’s V Neck Poncho Tops Batwing Sleeve Solid Color Loose Fit T-Shirts Blouses,1731080116594839788,8892.45,Scene Stealer Faux Fur Crop Denim Jacket,1731843430611456713,"$3,984.01","Women's Summer Chiffon Lace Shawl, Loose Fit, Perfect For Vacations, Summer Activities, Weddings, And The Beach. Bohemian Style, New For 2026. Love Island Outfit, Trinity Outfit. Available As A Single Piece Or As A Two-Piece Set.",1729486296325003239,3406.53,Zaida Asymmetric Denim Strapless Top,1729501095264228514,2588.03,Women's Dress With Lace Splicing Spaghetti Strap Dress For Summer,1732371057479749868,2335.63
angela.456789,Household Appliances,$79.13,Beauty & Personal Care,$48.90,"Jack&Rose 2-in-1 Steam Iron& Clothes Steamer - Handheld Portable Garment Wrinkle Remover, Large Soleplate, 150ml Water Tank - Lightweight for Home, Travel, Summervibes",1731368483960623870,79.13,Amp (k)It by Point of View Beauty:  Lip Liner + Gloss Bundle,1732398169014309636,$48.90,〖Summer Vibes〗3 PCS Retro Oval Sunglasses for Women Chic Cat Eye 90s Sunnies Lightweight Narrow Shades Trendy UV Protection Sunglasses Vintage Rich Girl Sunglasses Women Sunglasseswomen,1731169892210610297,12.99,,,,,,
angelacallisto123,Womenswear & Underwear,"$161,220.04",Phones & Electronics,"$8,568.86",PrettyGarden Women's Oversized Cardigan Sweater Fall Long Lantern Sleeve Knit Open Front Lightweight Sweater Knitwear Tops#DealsForYouDays,1731208195967717743,29226.01,"Tanming Womens Baggy Barrel Wide Leg Yoga Lounge Pants Drawstring Waist Pockets Athleisure Style Casual Sweatpants Comfortable Loose Fit Bottoms for Women Summer Casual Wear,back to school shopping",1731229445891395731,"$18,157.93",【3 Lengths】Freya ONESO Women's Tummy Control Raw Hem Baggy Denim Pants Mid Rise Wide Leg Denim Jeans  Retro Streetwear Style Comfortable Jeans Commuter Style Baggy High Stretchy Soft Breathable Spring& Summer #SummerVibes,1732431922183573781,16200.12,"Tanming Womens Cotton Linen Pants Casual Button Up High Waisted Wide Leg Trousers Minimalist Basic Breathable Fabric Casual Loose Comfy Summer Beach Trousers,summerwins,summeroutfits,vacationoutfits,beachoutfits,back to school shopping",1732301686597849235,15526.85,Freya ONESO Women Mid Rise High Stretchy BBL Jeans Butt Lifting Wide Leg Raw Hem Denim Pants Tummy Control Spring Basic Minimalist Woman Denim Bottom Comfortable Denim Jeans OSW8019 Plus Size Regular Size Fashion Daily Outfits DIY Inseams #SummerVibes,1731273402271240469,10876.65
anggwells,Beauty & Personal Care,"$4,274.63",Fashion Accessories,$213.60,"Wavytalk Blowout Boost Ionic Thermal Brush 1 1/2 Inch with LED Display, 300℉-420℉ for Different Hair Types, 120-240V Universal Voltage",1729403338518794392,1476.14,Kitsch Ceramic Thermal Rollers 8pc Set,1729388686108692530,"$1,263.76","Wavytalk Multi-Curl 5-in-1 Ceramic Curling Wand Set, Fast Heat Up Curling Wand from 1/2 to 1 1/4 Inch and a Thermal Brush, Dual Voltage Curling Iron",1729388432827060376,1151.03,"Kitsch Satin Heatless Curling Set - Heatless Hair Curler To Sleep In, Heat Free Curls Overnight, Frizz-Free, Soft Curls - For All Hair Types - Sunset",1729388618950217778,116.4,"Glimmr 10-Minute Vitamin-Infusion Hair Mask for Hydrating and Moisturizing Hair - Conditioner with Bonding Protein, Castor Oil & Superfood Extracts",1729438048963760929,114.1
annaslivka2,Fashion Accessories,"$7,006.43",Luggage & Bags,$16.09,YoungSee Micro Loop Hair Extensions Human Hair micro ring pre bonded Soft and Silky Hair Extensions for Women Micro Ring Extension Human Hair 100% Real Human Hair Summer braids half wig summer hair style glueless wig#summerwins #DealsForYouDays,1731915004731495134,4600,Youngsee 16-28 inches butterfly weft hair extensions ovo weft genius pu weft  hole butterfly  hair extensions human hair XO weft human hair extensions straight hair real human glueless wig #summerwins #DealsForYouDays,1731548152031122142,"$1,391.88",YoungSee 14-28 inches Micro Loop Hair Extensions Human Hair Soft and Silky Hair Extensions for Women Micro Ring Extension Human Hair 100% Real Human Hair #summerwins #DealsForYouDays Raw Hair Bundles Natural Wavy Hair,1730893574771741406,748.21,"GOO GOO Micro Link Remy Human Hair Extensions 14-24Inch 30-100g, Cold Fusion, Glueless Micro Loop Micro Ring Invisible Hair Extensions Natural Straight Micro Bead Hair Extensions summer hairstyles #TikTokShopSummerSale",1731165349082927539,164.9,YoungSee Nano Beads Hair Extensions Human Hair Silky Hair Extensions for Women Nano Link to Change Your Look #Summerwins #Dealforyourdays #SummerVibes Natural Looking Hair Summer braids half wig summer hair style glueless wig,1730893563461669598,101.44
aricandchristy,Furniture,"$2,886.06",Home Improvement,$510.26,"VINGLI Tall Adirondack Chairs Set of 2, All Weather HDPE Bar Height Adirondack Chair with Double Trays, Adirondack Barstools for Balcony, Poolside, Backyard and Patio",1732305297869345183,2270.12,"Set of 2 HDPE Wood Grain Outdoor Chaise Lounge Chairs, 6-Position Adjustable Patio Reclining Sun Loungers for Pool, Beach & Backyard, Black/White/Grey",1732312324529230669,$459.98,"Solar Pool Lights for Inground & Above Ground Pools, 80 LED RGBIC Underwater Pool Lights, Dual-Color, 4 Dynamic & 3 Radiant Modes, Solar & USB Rechargeable with Remote, IP68 Waterproof",1732414552528425928,277.72,"BRIOPAWS  Side Table HDPE Weather Resistant Outdoor Table, 2-Shelf Plastic End Table for Poolside Indoor Outside Front Porch Living Room Patio Backyard Campfire, 14 x 13 inch",1732293971019928000,155.96,"Best Choice Products Lighted Penguin Family w/ LED Lights, XL Pop Up Large Outdoor Christmas Yard Decoration",1732449046514078378,109.44
arsy_vartanian,Beauty & Personal Care,"$12,022.00",Computers & Office Equipment,"$1,099.28","PUFF Tape Ultra-Moisturizing Sleep Strips – Designed for Beauty Sleep – Collagen, Hyaluronic Acid & Vitamin E for Overnight Lip Hydration, Plumper Lips & Refined Facial Appearance (30 Count)",1732149210223644960,6934.36,"DailyDocs Organizer – Life Binder for Important Documents & Family Records, Binders",1732031893622591598,"$1,067.68",NuDerma Clinical High Frequency Wand with Fusion Neon-Argon Applicators Anti-Aging Anti-Acne by Pure Daily Care  Facial Beauty Instrument,1729401883679232365,908.88,"Blonbar Sunrise Alarm Clock with Sound Machine - Home Accessory, White Noise Machine for Sleep, Moonlight Lamp, Meteor Lights, Dimmable Night Light for Heavy Sleepers, Adults, Star, Room",1731235395980858264,801.1,"Reviv R2 Flat Mouthguard - Firmer Than R1, Natural Curve, Unscented Night Mouth Guard for Jaw Comfort, Sleep Support, Mouth Guard for Grinding Teeth at Night, Nightguards for Grinding Teeth, Mouthpiece, Silicone, Night Wear",1731199398804820501,715.28
ashleyinfl,Toys & Hobbies,"$1,465.45",Textiles & Soft Furnishings,$390.47,"SLOOSH Inflatable Pool Floats Adult, 2 Packs / 1 Pack Floating Lounge Chairs , Blow up Pool Noodles for Adult Heavy Duty, Floating Chair for Party Summer Water Beach Lake Fun   DealsForYouDays",1729449581672632930,1449.45,"Ninja SLUSHi MAX Slushie Machine, 12+ Servings - FS605",1732016671031726165,$369.99,"dealsforyoudays WARMOUNTS Floating Water Mat - 7/8/9/13 FT Lily Pad Floating Mat, 3-Layer Tear-Resistant XPE Foam Floating Pad for Multiple Users, Water Floating Mat for Pool, Lake, Ocean, Boat, Beach, River",1730469615112393505,303.23,"Upholstered Dining Chairs Set,Mid-Century Modern Kitchen & Dining Room Chairs with Nailhead Trim,Linen Fabric Side Chairs with Curved Wingback&Solid Wood Legs",1731329318280335949,221.13,QUAY - PRESS TOUR Square Sunglasses - Classic Oversized Vintage Glam with Elevated Metal Details & Universal Nose Pads,1731709933949325339,136
ashleyorganic,Luggage & Bags,"$53,307.04",Household Appliances,"$18,071.34",American Leather Co. Cleveland Leather Backpack,1731010819153499079,22892.11,"[New Launch] DREAME Aero Lite Wet Dry Vacuum Cleaner, All-in-ONE Vacuum Mop for Wet & Dry Messes, 0 Hair Residue Great for Pet Owners, One-Press Self-Clean, 180° Lie Flat, 35mins Runtime for Hard Floor Cleaning",1732306174840312737,"$16,681.20","SHA CERLIN Storage Bed Frame Modern Linen Upholstered Headboard Lift Up Storage Platform Bed Frame, Two Style Headboard, Heavy Duty Gas Lift Support, No Box Spring Needed,Wood Slats Support, Full Queen King Size,dorm essentials,home decor",1729537141726810464,9147.02,"NEWBELLA Marella M Size Collapsible Top Handle Tote Bag - Women's Elegant PU Leather Purse, Detachable Charm, Magnetic Closure, 23.6""x12.6""x5.5""x11"", Mothers Day Gift, Mom Gift, Work Bags for Women, Summer Everyday Tote Bags",1729477606392238202,8583.29,Pom Pom London Leather City Lite Crossbody w/ Shoulder Strap & Wallet,1732268211905860551,4458.59
ashleyorganicedits,Beauty & Personal Care,"$21,893.71",Household Appliances,"$1,474.78","[medicube] Hypochlorous Acid Rice Peel Shot Duo For Face & Body | Gentle Exfoliating Serum for Dead Skin Cells & Pore Care, Blackheads & Excess Sebum Control | Rice Extract, Hypochlorous, Panthenol for Hydrating & Smoothing Care",1731738460512030955,7337.67,"[medicube] Kojic Acid Turmeric Peel Shot Duo For Face & Body | Brightening Reset Gentle Exfoliating Serum with BHA, LHA & PHA for Dead Skin Cells, Blackheads & Excess Sebum | For Dull, Rough & Troubled Skin",1732182201234002155,"$2,952.93","L'ANGE HAIR - Adjustable Titanium Waver - 2-in-1 Adjustable Titanium Hair Waver & Crimper, 19mm & 32mm Barrels for Beach Waves & Defined Crimps, 3 Barrel Hair Tool with Heat Glove & Mat, Dual Voltage",1730755240804520432,2932.14,"L'ANGE HAIR - Curl Power Value Set - Le Duo 2-in-1 360° Airflow Titanium Curling & Straightening Tool, Salt + Sea Texturizing Spray (4oz), Thermal Magique Heat & Humidity Tamer (4oz)",1730841910648607216,1881.41,"【 2026 newly upgraded】Trucozie T350 Cordless Vacuum Cleaner, 8-in-1 Lightweight Upright Vacuum Cleaner, 45-Minute Runtime, Powerful 33 kPa Suction, Suitable for Home , Hardwood Floors, Carpets,  Pet Hair",1729406319708377732,1161.65
avas.fav.finds,Beauty & Personal Care,"$5,316.12",Womenswear & Underwear,$181.86,No Limits Cream Bronzer Stick,1729385764072624843,3962.83,Higher Standard Cream Glow Blush Stick,1729442305345688267,$669.96,"Slopehill 2-in-1 Hair Straightener & Dryer - High-Speed Airflow, Rapid Heat-Up, Portable Pink Curler for Straightening Curly Hair - Co, Us Gifts for Women (Black Friday), Hair Dryer",1730158403748532872,273.82,"sacheu Contour STAY-N - All-Day Liquid Contour - Long-lasting, buildable, ultra-blendable contour Effortless Smooth Bronzer makeup products",1731001036376085279,94.01,"AELFRIC EDEN Sweatpants for Men, Sporty Chic Streetwear Joggers with Double Stripes, Loose Fit Baggy Clothes with Elastic Drawstring Waist, Baggy Sweatpants, Streetwear Clothing",1731764241757737570,50.5
ayeitsanju,Fashion Accessories,$691.15,Luggage & Bags,$208.27,"Women's Solid Color Straw Beach Hat, Casual Outdoor Sun Protection Cap for Women & Girls, Fashion Accessories for Daily Wear, Breathable Head Cover",1730691917901959683,691.15,"Women's Solid Color Shoulder Bag, Back To School, Fashionable Large Capacity Crossbody Bag for Daily Used, Casual Trendy Versatile High-quality Daily Commuting Bag",1729496373355844345,$208.27,QINSEN Sexy Womens Sweetheart Neck Sleeveless Tank Spaghetti Strap Slim Fit Crop Tops Basic Comfort,1729479072203838009,90.04,Vanilla Verve Nutrient-Rich Body Cream - Replenishes Skin With Intense Hydration.,1730162339867366016,52.6,Dew Blush Liquid Cream Blush,1729410131972952947,33.95
az.babe,Fashion Accessories,$32.38,,,Oufer 14G 100PCS Tongue Ring Ball Colorful Acrylic Tongue Barbells Random Colors 316L Stainless Steel External Threaded 16mm Bar Length - Vertical Labret Jewelry,1729480628696224070,32.38,,,,,,,,,,,,
