Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
chelsleebmoney,Phones & Electronics,"$9,993.19",Beauty & Personal Care,"$5,185.17","SHOKZ OpenRun Pro 2 High Quality Headphones - Open Ear Earphones with Bone Conduction Tech, Sweat-Resistant Sports Headset for Workouts, Deep Bass Audio & Smart Mic, Gym,back to school,back to school haul",1729658353063203418,"$6,407.97",Sunny Side Up Marvel Spidey & His Amazing Friends Throw Blanket,1731636411001573839,"$1,699.37","HULALA HOME Baggio Modern Electric Height Adjustable Desk with Storage, 3 Soft-Close Drawers, Dual Cabinets & Cable Management, Slatted Design Workstation for Home Office, Study Room, Professional Workspace",1730713059303788825,"$1,389.20","JLab JBuds Lux ANC Wireless Bluetooth Noise Cancelling Headphones with Mics, Adjustable Over-Ear Design, Custom EQ, Be Aware Safety Mode, Foldable, Wired Charging Cable, Compatible with iPhone/Android Devices (Tools and Gadgets, Mens Gifts)",1729430076387136161,"$1,306.54","Sweetcrispy LED Lighted Vanity Mirror - Adjustable Lighted, 3 Dimmable Color Modes, Touch Screen Control, Square White Modern Home Decor Item for Aesthetic Room & Bathroom Supplies, Adjustable Lighted Mirror, Modern Mirror",1731633881696866841,"$1,052.27"
christinaliddo,Womenswear & Underwear,$332.11,Textiles & Soft Furnishings,$137.79,"Comfort Colors 90s Bears Halloween Shirt, Trick or Treat Tee, Haunted House Graphic T-Shirt, Pumpkin Lover Spooky Season Gift",1732482339623899522,$165.56,Casaluna Square Heavyweight Linen-Polyester-Rayon Blend Decorative Cushion - Warm Throw Pillow,1732450557468644337,$79.53,EMMIOL Women Oversized Denim Shirt Jacket Long Sleeve Button Down Distressed Vintage Blue Jean Jacket Streetwear Summer Vibes【Back to School】,1731788310381236964,$38.99,"Chouyatou Barrel Jeans Women Wide Leg Cropped Jeans Y2k Mid Rise Baggy Jeans Boyfriend Denim Pants Harem Pants Vintage Breathable SpringStatements Womenswear High Waist,back to school shopping",1730287933715026313,$37.30,Glamnetic Short Oval Press On Nail Collection,1731140553728168622,$33.86
christylong40,Beauty & Personal Care,"$9,596.42",Home Supplies,"$3,347.89",Lenox 6-Piece Sparkle & Scroll Ornament Set,1731869840880079815,"$2,858.92",SKINN Cosmetics DermAppeal Microdermabrasion BeautyTreatment w/ V5 Crystal Technology Facial Exfoliate Tube - Powerful Microdermabrasion Skincare Treatment for All Skin Types Brightening Exfoliating Moisturizing Chemical Exfoliant,1729440536764911793,"$2,515.39",10 Strawberry Street Platter Merry Morsels Platter,1732099737067295687,"$1,390.67",GOPURE Sculpt & Tone Arm Cream with 7% ProTight Firming Complex & Ashwagandha Root Extract Daily Hydrating Moisturizer for Loose Skin Repair,1729627852169646489,"$1,216.48","GOPURE Firming Butt & Thigh Cream - Nourishing Hydrating Bodybutter for Stretch Marks & Dimpled Texture - Clinically Tested, Dermatologist Recommended, Cruelty-Free",1730896729453531545,$744.62
colleen_fusco,Beauty & Personal Care,"$10,649.76",Womenswear & Underwear,$504.95,"[NEW] Fluff & Snatch Brow Powder Pen, 24H Wear, Cream To Powder Eyebrow, Transfer-Resistant Formula, NYX Professional Makeup",1732313729432392008,"$1,866.40",BellaVita Luxury Colleen Perfume - Eau de Parfum 100ml - In Your Element with Colleen Highly Fragrant Daily Summer Fragrance,1732253917108081590,"$1,332.80","[NEW]:  Peel Off Liner Lip Stain, Up to 24H, Tattoo-like Wear, Maybelline New York",1732356123453198994,"$1,323.05",sacheu Lip Liner STAY-N - Peel-Off Lip Liner Stain - All Day & Night Lip Liner with Hyaluronic Acid & Vitamin E - Long Lasting Formula - 0.12 fl oz / 3.5 ml,1729385088934777631,"$1,075.29",Soft Pinch Lip Oil Stick,1732457042637722153,$824.68
creatorsalley,Furniture,$82.51,Beauty & Personal Care,$40.95,"Raybee Furniture 57""H 16 Drawer White Dresser with Wooden Top, Modern Tall Dresser for Bedroom & Chests of Drawers, Large Capacity Storage Cabinets for Bedrooms, Living Room, Entryways",1729436108344758810,$82.51,"Silent Melody – Vanilla Gourmand Extrait de Parfum | Vanilla Caviar, Lavender & Cacao | Feminine Fragrance",1730679979726902171,$40.95,"30 Inch Long Claw in Ponytail Extension, Natural Fluffy Loose Wavy Wave Synthetic Extensions, Synthetic Hairpiece for Daily & Party Use, Wavy Ponytailwig Hairstyle, Hair Weave Wig, Loose Wave Bundles",1730889499626148144,$33.42,,,,,,
deniece0110,Womenswear & Underwear,"$50,943.89",Shoes,"$21,724.65","Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,"$13,724.77",YeeZaa Rollneck Knitted Sweater for Women 2026  Fashion Fall Winter Casual Soft Chunky Cotton Long Sleeve  Crochet Knit Oversized Crewneck Pullover Top Transitional Fall Look Office Outfit,1732493923192246316,"$10,349.00",Tanming  Womens Linen Pants Casual Capri Baggy Wide Leg Trousers Palazzo Pants Beach Vacation Fall Outfits,1732454056617349267,"$7,654.79","Blowfish Malibu Womens Venice 2 Fashion Boot, Design, Walking Shoes, Decor, Women's Fashion, Shoes For Women, Boot Heels, Modern Boot",1732425400994468545,"$5,516.03",Cushionaire Missy Mary Jane Ballet Flats for Women | Breathable Lightweight Women's Flats with Adjustable Buckle and Cushioned Memory Foam,1732493559329166204,"$4,217.70"
diaryofamaterialgurl,Beauty & Personal Care,$179.17,Fashion Accessories,$174.43,Studs Marquise Dangle Connector Chain,1732396824986555056,$168.77,"Athlefit Women's Wedge Sandals, Dressy Square Toe Thong Slip On Flip Flops with a Cushioned Low 2.4-Inch Heel for Summer Parties, Black Sandal, Flipflop, Casual Outdoor Sandals tiktokshopbacktoschool,back to school,back to school haul",1732218838576042516,$158.99,"MANSCAPED® The Dome Shaver™ PRO Head Shaver for Bald Men – Five Rotary Blade Design with SkinSafe® & FlexAdjust Technology for Smooth Shave, Waterproof, USB-C & Wireless Charging Compatible with Travel Lock",1729566362829033702,$107.99,Makenzie Pant Set - Black,1730026311673746280,$34.98,AOA Dewy Blend Foundation,1729484640410439825,$34.61
digitaljinxy,Beauty & Personal Care,"$214,578.32",Home Supplies,"$5,773.27","Bella Vita Luxury's Honey Oud | Eau de Parfum 100ml (3.4 fl oz) | Patchouli, Vanilla, Bergamot | Floral & Spicy | Made with Clean & Vegan Essentials Oils | Cruelty Free Fragrance Perfume",1729413742968869814,"$135,125.39",Voyage Nova | Rosey Fruity Floral | Extrait De Parfum 50ml/100ml | Long Lasting Luxury Fragrance | Daily women's perfume Alluring Summervibes sohochic,1732263142232921043,"$27,640.89","BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,"$23,420.96","Bellavita Luxury Honey Oud Intense Eau De Parfum | Long-Lasting Unisex Perfume | 100 ml | Honey, Oud, Vanilla & Amber Fragrance | Rich Oriental Woody Perfume for Men & Women",1732467470293570486,"$11,810.06",Reliant Pet Mouse Repellent Pouches - Rodent Repellent Made in USA (12 Pouches) - Keep Rodents Out of Cars - Mouse Deterrents with Peppermint Oil,1729662519422718968,"$5,473.61"
dinakxoxo,Sports & Outdoor,"$3,361.38",Womenswear & Underwear,"$1,522.16",Halara One Shoulder Long Sleeve Thumb Hole Curved Hem High Low Quick Dry Yoga Sports Top-Built-in Bra,1731918375289458980,"$2,364.24","Squishy Cheese Block - Yellow, moldable fidget Toy with Squeeze Feature, Ideal for Play and Relaxation Giant Cheese Squishy Moldable Non-Rebound & Slow Rebound Fidget Toy| Viral ASMR Stress Ball Glutinous",1732443188156207689,"$1,336.19",〖Summer Vibes〗3 PCS Retro Oval Sunglasses for Women Chic Cat Eye 90s Sunnies Lightweight Narrow Shades Trendy UV Protection Sunglasses Vintage Rich Girl Sunglasses Women Sunglasseswomen,1731169892210610297,$963.64,Halara One Shoulder Long Sleeve Thumb Hole Ruched Yoga Sports Top,1731821865584398628,$745.01,H&M Fine-knit one-shoulder top,1732417424863760689,$404.77
ellencherry_,Womenswear & Underwear,"$2,516.06",Menswear & Underwear,$615.69,"3 pack sports shorts, breathable running exercise, workouts, and everyday casual Seven quarter pants",1729482331289785797,$615.69,"Inno Mint Women's High Waisted Booty Lifting Shorts, 4-Way Stretchy Nylon Spandex with BBL Effect for Gym Workouts, Gym Clothes Women, Elastic Waist Shorts, Active, Yoga",1732309284824846435,$492.43,Tanming  Womens Linen Pants Casual Capri Baggy Wide Leg Trousers Palazzo Pants Beach Vacation Fall Outfits,1732454056617349267,$403.03,"EVALESS Women's High Waisted Shorts Jean Stretchy Casual Fashion Trendy Double Button Fly Denim Shorts  Deals For You Days summer outfits,back to school shopping,clothes for back to school,first day of school outfits",1732327405008228514,$357.77,"Hanes Originals Comfywear Women's Pajamas Set, Sleep Top & Shorts, Loungewear",1732287349150553060,$306.49
emileys.drafts,Beauty & Personal Care,$975.34,Womenswear & Underwear,$33.00,"Soft by Al-Rehab EDP Spray, 35ml",1729409282815661014,$224.38,"Lattafa Yara Women's Perfume, 3.4oz(100ml) Oriental Mix Fragrance, Fresh Long-Lasting Perfumes for Women with Tropical, Fruity & Vanilla Bean Notes, Fragrances",1729392338954654602,$211.05,NuDerma Clinical High Frequency Wand with Fusion Neon-Argon Applicators Anti-Aging Anti-Acne by Pure Daily Care  Facial Beauty Instrument,1729401883679232365,$99.99,NuDerma Professional High Frequency Wand by Pure Daily Care with Argon & Neon Applicators Anti-Aging and Anti-Acne,1729401883758137709,$80.95,(2pc Bundle Pack) 35ml Soft + 50ml Choco Musk - Perfume Spray by Al-Rehab,1729487820513121238,$59.16
errrcat,Womenswear & Underwear,"$71,716.69",Beauty & Personal Care,$343.90,Lacsper Daisy Floral Lace Minimizer Bra Unlined Unpadded Full Coverage Plus Size Underwire Breathable Mesh Cup Comfort Support for Women,1731589895165612280,"$28,651.00",HSIA Mermaid Scales Sexy Lace Plus Size Unlined Underwire Bra for Women Full Coverage Minimizer Bra Lifting Daily Large Bust Bras Lightweight Breathable Comfort Back Smoothing Bra,1729413206647607494,"$6,943.49",Lacsper Daisy Floral Lace Comfort Bra Plus Size Minimizer Full Coverage Underwire Supportive Under Band Non-Padded Unlined,1729488258047710456,"$6,370.58",HSIA Seraphina Air Light Breathable Sheer Mesh Halter Bra Plus Size Summer Unlined Full Coverage Bra Underwire Support Non Padded Bra Lightweight Convertible Multiway 5-Way Wear Front Adjustable Detachable Straps Comfort Everyday Womenswear,1731847863188230342,"$3,785.90",HSIA Enchante Floral Lace Plus Size Underwire Unlined Unpadded Minimizer Full Coverage Bra Women's Wear Comfortable Breathable Mesh Cup,1729416814995542214,"$3,262.79"
everydayaudur,Textiles & Soft Furnishings,$154.53,Womenswear & Underwear,$114.96,Zulay Kitchen Cozy Throw Blanket for Lounging with Gift Box,1729408004716859453,$154.53,"SNOWY Sticky Inserts - Instant Lift & Boost, Washable & Reusable, Outfit Enhancer",1729420460993712801,$114.96,"TIMETOME Reusable Grooved Handwriting Workbook for Kids, Learning Materials, 6 Books–Early Elementary, Covers Math, Words, Drawing –Gift for Children Preschool Alphabet Tool Classroom Supplies，summer learning workbook,back to school,back to school haul",1731199102360326543,$68.28,"Timetome Reusable Grooved Handwriting Workbook Set (6 Books, 10.2×7.2 inches, 5 Auto-Disappearing Refills) - Kids' Early Elementary Study Materials for Number, Alphabet, Math, Words, Drawing - Child Gift, Magic Ink,back to school,back to school haul",1729556260011413903,$42.66,"Women's Solid Sports Bra Pack, Quick-Drying Breathable Comfortable Crop Cami Top for Yoga Gym Workout Running, Ladies Sportswear for Indoor and Outdoor Wear, Women Workout Clothes, Workout Bras, Sporty Bra, Summer Athletic Wear, Exercise Bra",1729475862124794024,$41.25
ez.influence,Beauty & Personal Care,$246.64,Womenswear & Underwear,$66.55,"[KNEMO Official] LipLock Duo - Vegan Rose PDRN, Carrot Collagen, & Pillow Peptides - Long Lasting Hydrating Plumping Glossy Mask - 15 mL in Peach Muse, Grape Crush, Pink Flan, Crystal Clear",1731320855693791687,$129.43,Honeylove SuperPower Short - Level 5 Maximum Compression Shapewear,1732150410088911260,$66.55,Viking Revolution Beard Filling Pen 2-Pack with Brush Waterproof Long-Lasting for Men Includes 4 Replacement Tips Black Brown Light Reddish Brown,1730764087641150064,$48.95,tarte colored clay CC undereye corrector,1729734769623929788,$27.20,"Ceramide Ato 6.0 Top-to-Toe Bodywash - Fragrance-Free, Baby-Safe, Intimate Care Safe, Gentle Sensitive, Vegan Certified, Premium Body Wash, Barrier Repair, Low Acidic pH, Eczema-Prone Adults 16.9 fl oz (500ml) Cleansing Shampoo",1732328275479466335,$26.99
findingbestdeals,Beauty & Personal Care,"$17,445.70",Computers & Office Equipment,"$1,123.32",Lassi Lips Matte Blur Lip Stain,1732525382627726132,"$5,351.33",BellaVita Luxury's Too Sweet Too Sexy | 2x100ml Perfumes | Honey Oud & White Oud | Perfume for Men & Women | Long Lasting | Eau De Parfum | Super Brand Day Exclusive,1729914551358952374,"$3,911.87",Bellavita Luxury White Oud Eau De Parfum 100ML | Elegant Unisex Perfume for Women & Men | Fresh Spicy Oud Fragrance | Long Lasting Luxury Scent | Women Perfume Gift Set,1729413119628710838,"$1,459.82","[Laka] Magic Lip Fixer — 2-Min Transfer-Proof Glow Lip Top Coat with Lightweight, Non-Sticky Hydration",1732480894978592873,"$1,320.24","Your Way Matte Blur Lip Stain Trio - Ultra-blurring, Longwear up to 8 hours, Moisturizing Lip Stain with Soft-Focus Matte Finish, Bundle & Save",1732535410604217140,"$1,201.31"
foodfashionfun12,Food & Beverages,"$2,069.71",Beauty & Personal Care,$376.68,6 Pack - Drizzilicious Lemon Cake Mini Rice Cakes - New Flavor,1732273380351316759,$288.65,"Upline Instant Loaded Tea Mix - Single Pack Multi Flavor, High Caffeine Content, Low Calorie, Low Carb, Sugar-Free, Aspartame-Free, Lightly Carbonated",1730095662343492362,$217.90,Daily Hydration Glass Bottle,1729507512389243913,$214.74,NEW! 6 Pack Drizzilicious Apple Pie Mini Rice Cakes  - 4oz Bags,1732495605783171863,$210.81,Liquid I.V. Hydration Multiplier - Grillo's Pickles - Hydration Powder Packets | Electrolyte Powder Drink Mix | Convenient Single-Serving Sticks | 8 Vitamins & Nutrients | 2 Pack (20 Servings),1732313903461273815,$173.88
gabbrieluh,Textiles & Soft Furnishings,"$3,186.95",Womenswear & Underwear,$606.69,"Amoami Floral Washable Area Rug, Vintage Botanical Carpet, Soft Lightweight Rug, Non Slip TPR Backing, Machine Washable Indoor Rug for Living Room, Bedroom and Home Decor",1732390933638385994,"$3,186.95",Ommig Women's Parachute Wideleg Pants Baggy Y2K Elastic Waist Wide Leg Track Pants Trousers Casual,1729585507777548858,$222.93,"Clear Acrylic Stackable Storage Box – 13 Drawers or 26 Drawers Bundle – Dustproof for Bathroom, Vanity, Pantry, Office, Laundry",1732415277732761833,$178.03,"Derma Roller for Face, Beard, and Hair, Titanium Needles - Ideal for Personal Skincare and Hair Care, Suitable for Men and Women Comfort Dermaroller Alternative Home Spa Equipment Double Chin Reducer Body Care",1729581040733622489,$153.61,"6-In-1 Bamboo Kitchen Drawer Organizer with Cutter - Drawer-Ready Order Holder for Gal, Qt, Sandwich, Snack Food Storage Bags, Plastic Wrap, Foil",1732445029302505779,$121.47
grayson.finks,Womenswear & Underwear,"$22,589.93",Luggage & Bags,"$21,486.74","Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,"$21,381.36",LikeMyChoice Boho Short-Sleeve Shirt & Wide-Leg Pants Luxury Resort Wear 2-Piece Outfit Satin Fabric Women's Lounge Set for Vacation Vibe Clothes Suits,1732364275747950749,"$4,348.89","Women Vintage Camo Print Drawstring Waist Capri Cargo Bermuda Shorts, Multi Flap Side Pocket Loose Baggy Calf Length Utility Cropped Pants, Adjustable Ankle Tie Cuff Wide Leg Camouflage",1732455339904897293,"$3,776.25",SCUSTY Women’s Lightweight Fleece Pullover Jacket Cropped Fall Winter Fuzzy Sherpa Jacket Sweatshirt Coat with Pockets,1729630973397078259,"$1,700.28",Comfrt | Dreamday Plush Robe | Ultra-Soft Unisex Plush Robe With Deep Pockets Flattering Fit Indulgent Robe,1732274801306669955,"$1,512.31"
hanaisfinechina,Womenswear & Underwear,"$33,614.22",Beauty & Personal Care,"$2,488.98",LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip  Anti-Slip Grip & Removable Straps Fit Outfits Wireless Supportive  Seamless Comfortable,1732282937141662165,"$25,526.88",tarte colored clay CC undereye corrector,1729734769623929788,"$1,882.83",BOOMBA Magic Padded Sticky Bra - Patented Sticky Fashion Bra Inserts,1729459877607019435,"$1,848.06",LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip Anti-Slip Grip Wireless Supportive  Seamless Comfortable Tube Jelly Bra A B C Cup Spandex,1732453577414382037,"$1,353.27","Comfortable Breathable Women's Low Waist Thongs, Low Rise Underwear, 7/12/16/21 Pack, Daily Casual Underwear, Casual Fitted Underwear, Plain Pattern, All Seasons, Casual Comfy Panties, Breathable Panty",1729619782475289214,$977.77
happyhealthyabbie,Home Supplies,$220.42,Health,$64.39,"Sima Japanese Hexagon Silver Ion Antibacterial Bath Tool - 47 in Bamboo Charcoal Fiber Back Loofah, Body Scrubber, Extreme Lather Exfoliating Cleaning Sponge for Deep Clean, Smooth Skin, All Skin Types",1729444042329723095,$220.42,She’s Thirsty Trio Bundle - Legendairy Milk - Coconut Water Electrolytes Mix - No Sugar Added - 3-Pack - Hydration,1729654813919973620,$64.39,【Creator’s Pick】Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Leggings,1729406821413261604,$48.77,Cookie Granola Variety Pack (4),1731749367316517691,$28.49,"Comfort Colors Later Gator Vintage 90s T-Shirt, Retro Style Shirt, Funny Graphic Alligator Tee, Gift For Him Or Her",1730779516893171953,$22.09
heyimdanizzo,Toys & Hobbies,$10.78,,,"Shut The Box Dice Game,2-4 Player Family Wooden Board Table Math Games for Adults and Kids, 8 Dices Classics Tabletop Version Games for Classroom,Home,Party or Pub",1729498919190369153,$10.78,,,,,,,,,,,,
hkapproved,Beauty & Personal Care,"$12,926.37",Health,"$11,006.11",Comfrt | Cloud Zip Hoodie - Mega | Soft Mega Oversized Zip Up Hoodie For Men & Women,1729417808759264131,"$7,491.19","Nello Superbalance Hormonal Support Drink Mix, 20 Travel Packets, SRI-81 Shatavari, Myo-Inositol, Rhodiola Rosea, Vitamin C, Magnesium, Theobromine, Vitamin B6/C",1729499864890250680,"$5,268.12",Sand Cloud | Cover Up,1732266221280202934,"$4,088.29","[medicube] 3-Step At-Home Spa Set - Pink / Beige ㅣMini Booster Pro Plus + Booster Facial Cleansing Device Head + Booster Face Roller HeadㅣK-beauty Facial Device for deep gentle cleansing, plump-looking appearance, puffiness, skin relaxion",1732271980883185899,"$3,906.00",Sand Cloud | Towel Bag 2 in 1,1732221346435469494,"$3,594.16"
hleigh74,Womenswear & Underwear,"$7,154.32",Sports & Outdoor,"$1,202.33","Tacvasen Women's Basic Cardigan Sweater, Lightweight Fitted Solid Knit Zip-Up with Crew Neck and Longsleeves,back to school,back to school shopping, Knitwear, Piece,clothes for back to school,first day of school outfits",1732194110400270350,"$1,794.28",Wenrine Women's Summer Mini Dress Casual Short Puff Sleeve V Neck Color Block Loose Beach A Line Dresses with Pockets,1729478358881703700,"$1,424.45",Flamingals Wash Pleated Roll Hem High Rise Straight Leg Jeans Womenswear,1732439443459641429,$955.84,Halara Flex™ High Waisted Back Side Pocket Slight Flare Work Pants,1730610175817126015,$920.94,"【ANC】Over-ear noise-canceling headphones Bluetooth-compatible Headset For Sports,Gaming tiktokshopbacktoschool,back to school,back to school haul",1732308667886965181,$742.94
honestamandafinds,Beauty & Personal Care,"$3,574.69",Household Appliances,"$2,852.79","【Deal】Office Chair, Mid Back Computer Ergonomic Mesh Desk with Larger Seat, Executive Height Adjustable Swivel Task with Lumbar Support and Armrests",1729410623605084883,"$1,798.65","Portable Mesh Nebulizer with Auto-Cleaning, Whisper-Quiet Operation & LED Interface, Rechargeable Handheld Mist Device for Adults & Kids, Rechargeable Mesh Nebulizer, Usb Rechargeable Nebulizer",1732030002800857779,"$1,741.31",Golden Girls Forever: An Unauthorized Look Behind the Lanai by Jim Colucci [Hardback Book],1729474899284955534,$843.06,1st Phorm Protein Sticks (15ct) | High-Protein Meat Sticks,1729593048476979669,$810.00,"Roborock F25 GT Cordless Lightweight Wet Dry Vacuum Cleaner - 20000Pa, Battery Powered, All-Floor Use, High-Temperature Self-Cleaning, Hot Air Drying, Edge Cleaning, Hard Floor Mop, Household Appliances #TikTokShopBackToSchool, Cordless Vacuums, Lightweig",1730801079567487324,$727.96
honeyquiche,Womenswear & Underwear,"$415,925.94",,,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,"$100,155.65",OEAK Womens Jelly Bras Wireless Comfortable Soft Push Up Bralettes Seamless Tshirts Bras Deep V Everyday Bras,1729714461980332262,"$48,090.36",DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$42,588.57",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,"$36,814.66",INLYRIC Women's Teardrop Push Up Bra Padded Supportive Underwire Add 1 Cup Seamless Tshirt Sexy Lift Up Plunge Bras Fit Foam Elastic Smooth,1732293573760028912,"$33,816.85"
iamashleyyancy,Shoes,$312.75,Sports & Outdoor,$67.09,AZALEA WANG HALINA BLACK SNAKE THIGH HIGH BOOT,1731586314527412483,$202.85,AZALEA WANG HALINA BURGUNDY CROC STILETTO BOOT,1731586436893479171,$109.90,Aleumdr Women's One Piece Swimsuit Ruffle Cutout Swimdress Tummy Control V Neck Wrap Swimwear Swimming Sport Clothing Beach SwimWeek Vacationoutfits Summerstyle,1730138223027655054,$67.09,,,,,,
its.amy.approved,Womenswear & Underwear,"$5,035.14",Fashion Accessories,$331.45,"Songling Women Mid Rise Barrel Work Trousers Elastic Back Waist Tapered Baggy Lounge Pants With Side Pockets True To Size Solid Daily Travel Bottoms, back to school shopping,clothes for back to school,first day of school outfits",1732216018534372167,"$3,246.60",Flamingals Wash Pleated Roll Hem High Rise Straight Leg Jeans Womenswear,1732439443459641429,$429.89,"Women's Printed Oblique Angle Satin Neck Scarf - Head Scarf, 59"" x 5.9"" Fashion Accessory for Bag or Hair",1730701444048523487,$312.35,Flamingals Wash Multi Pocket Mid Rise Straight Leg Jeans Women's Fashion Casual Comfort,1731476274694230101,$299.95,[Estée Lauder] Bronze Goddess Day to Night Travel Spray Duo | Day-to-Night Fragrance | Warm & Sensual | Travel Size,1732304446270444525,$282.10
itschlospamm,Womenswear & Underwear,$62.40,,,Edikted Women's Double Pleated Mini Skort - Multicolor,1729682860790223514,$62.40,,,,,,,,,,,,
itsgenise,Beauty & Personal Care,"$5,421.37",Virtual Products,"$3,199.74","PlayStation eGift Card | PS5 & PS4 Games, PS Plus, DLC & PSN Wallet Funds",1732347574006223439,"$2,999.74","AquaSonic ICON Rechargeable Travel Power Toothbrush - Oral Electric with Soft-Touch Handle, Travel Case, Smart Timers, Mint Green, ADA Approved - Dental Cleaner",1729442291598922514,"$2,102.86","Bellanomi Kiddies African Net Sponge soft texture for gentle daily cleansing, quick drying, mini size",1732223023251951793,"$1,501.54",RevAir Reverse-Air Dryer - Fastest Healthiest & Easiest Hair Drying Solution for USA & Canada Use Only 120V US/CA Smooth Hair Care with Variable Tension Settings & Internal Temperature Sensors,1731261696148934719,$348.02,"One A Day Multivitamin For Women Gummies with 1000 mcg Biotin, 170ct",1732207945768276017,$288.67
itsjesslaw,Furniture,$617.18,,,"【Ships in 2 Boxes】AMERLIFE Murphy Bed with Storage & Charging Station, Farmhouse Murphy Cabinet with Foldable Panel, Noisy Free, for Guest Bedroom, Living Room, Office #homemakeover",1729891448764404480,$617.18,,,,,,,,,,,,
itsmakenzietaylor,Sports & Outdoor,"$2,779.19",Womenswear & Underwear,"$1,087.50",【Creator’s Pick】Halara Flex DayStretch High Waisted Pocket Straight Leg Work Pants #SwimWeek,1729418999352693028,"$1,329.69",【Creator’s Pick】Halara Flex High Waisted Pocket Wide Leg Waffle Work Pants,1729408758258766116,"$1,166.99",UANEO Women's Cotton Linen Summer Palazzo Pants Flowy Wide Leg Beach Trousers with Pockets Casual Womenswear SummerVibes,1729500171796910389,$551.93,Gazelle Denim Skort Mid Wash,1729545235822318181,$257.90,BOOMBA Invisible Lift - Patented Sticky Fashion Bra Inserts Prevents Nipple Slips No Sewing Required Low Cut Tops Womenswear,1729451034361697195,$117.98
itsmekaycee77,Womenswear & Underwear,"$14,675.10",Shoes,"$13,276.60",Naturalizer Womens Tressa Flip-Flop - Medium & Wide Width,1732210623064674780,"$4,664.68",UANEO Women's Oversized Quilted Puffer Jacket Hooded Long Sleeve Lightweight Warm Coat With Pockets,1731840664031170869,"$2,835.52","Fisoew Quarter Zip Pullover Women Moisture-Wicking Oversized Sweatshirt Lightweight Workout Athletic Pullover Jacket #SummerVibes Sun Protection Jacket Gym Sweatwear Casual Sporty Top and set,clothes for back to school,first day of school outfits",1732097229565562930,"$2,435.11","Chouyatou Lady's Winter Double-Breasted Long Wool Fabric Coat - Black, Casual Notched Lapel, Thermal, Sweater-Inspired Sleeves, Basic Womenswear for Daily & Office Wear, Minimalist,back to school,back to school shopping, Solid",1731590104358097289,"$2,161.05","Women's Elegant Satin Slip-On High Heel Sandals, Open Toe Design, Perfect for Dresses, All Season Wear, Comfortable & Stylish",1731491145896006514,"$1,963.81"
izwakeup,Womenswear & Underwear,"$1,221.67",Health,$108.00,"BOOMBA Ultra Boost Inserts | Patented Sticky Fashion Bra Inserts | Increase 2 Cups | Outfit enhancer | Perfect For Dresses, Bikinis, Tops | 40+ Uses Per Pair",1729536675865924523,"$1,109.10","Loosey Goosey 3 Pack of Calming Pouches - Feel Calmer, Stay Sharper - Nicotine-Free",1730964107197256165,$108.00,"Women's Solid Wireless Sports Bra, Strappy Workout Bra, Sporty Breathable Comfortable Bra, Ladies Sportswear for Yoga Gym",1729621169378725931,$84.18,Plunge Perfection Padded Bra,1731927015181161387,$55.00,BOOMBA Invisible Lift - Patented Sticky Fashion Bra Inserts Prevents Nipple Slips No Sewing Required Low Cut Tops Womenswear,1729451034361697195,$37.58
